Cluster,Latitude,Longitude
466,51.614808000000004,-0.127821
391,51.612358,-0.109578
391,51.612268,-0.109582
462,51.615485,-0.064236
463,51.682487,-0.059209000000000005
391,51.612359999999995,-0.109722
459,51.629746000000004,-0.07836699999999999
460,51.659905,-0.058583
391,51.612364,-0.11001099999999998
463,51.68231,-0.059361000000000004
463,51.68231,-0.059361000000000004
463,51.682487,-0.059209000000000005
392,51.614319,-0.06443
461,51.611153,-0.135482
392,51.614142,-0.064582
460,51.65982,-0.058876
467,51.58505,-0.10031799999999999
467,51.58505,-0.10031799999999999
468,51.6053,-0.06827899999999999
469,51.577052,-0.073086
470,51.597167999999996,-0.11006400000000001
471,51.598553,-0.068132
471,51.598281,-0.068
472,51.588918,-0.061901
473,51.591031,-0.07003999999999999
474,51.590134,-0.103282
394,51.579337,-0.08078300000000001
474,51.590588000000004,-0.10355199999999999
472,51.588639,-0.061335
475,51.59068,-0.092576
476,51.583154,-0.07225
470,51.597163,-0.109776
477,51.606286,-0.068093
478,51.593992,-0.069625
482,51.587361,-0.098634
479,51.583787,-0.07251200000000001
467,51.585229999999996,-0.100311
469,51.577052,-0.073086
480,51.57775,-0.082726
481,51.605232,-0.08604500000000001
486,51.588699,-0.070427
468,51.605396999999996,-0.068708
468,51.605484999999994,-0.06856
478,51.594079,-0.069477
476,51.582891,-0.07269400000000001
469,51.577141999999995,-0.07308200000000001
647,51.597959,-0.092271
482,51.587271,-0.098638
470,51.597076,-0.10992400000000001
160,51.565052,-0.103749
469,51.577052,-0.073086
473,51.591211,-0.07003200000000001
114,51.570502000000005,-0.09601900000000001
474,51.590134,-0.103282
114,51.570592,-0.096015
473,51.591031,-0.07003999999999999
468,51.6053,-0.06827899999999999
461,51.611067999999996,-0.135774
471,51.598464,-0.068136
481,51.605229,-0.085901
475,51.590592,-0.092724
483,51.582456,-0.07357899999999999
470,51.59708,-0.11021199999999999
467,51.58514,-0.100315
474,51.590224,-0.103279
469,51.577052,-0.073086
394,51.579514,-0.080631
474,51.590498,-0.103556
484,51.5754,-0.09855599999999999
476,51.583244,-0.072246
485,51.59835,-0.110882
470,51.596983,-0.10978299999999999
470,51.596986,-0.109928
470,51.597153999999996,-0.109199
482,51.587269,-0.09849400000000001
478,51.593992,-0.069625
470,51.597072999999995,-0.10977999999999999
482,51.587269,-0.09849400000000001
470,51.596896,-0.109931
394,51.579512,-0.080487
394,51.579429,-0.080923
481,51.605497,-0.085745
469,51.577052,-0.073086
471,51.598461,-0.067992
470,51.597076,-0.10992400000000001
484,51.5754,-0.09855599999999999
470,51.597076,-0.10992400000000001
476,51.582891,-0.07269400000000001
479,51.583785,-0.072368
482,51.587269,-0.09849400000000001
486,51.588344,-0.07073099999999999
486,51.588432,-0.070583
476,51.583154,-0.07225
473,51.591031,-0.07003999999999999
486,51.588439,-0.071016
469,51.577052,-0.073086
475,51.59041,-0.092588
483,51.582631,-0.073283
484,51.5754,-0.09855599999999999
481,51.605144,-0.08619299999999999
469,51.577412,-0.07307000000000001
483,51.582541,-0.073286
394,51.579162,-0.081079
479,51.584052,-0.072212
485,51.59835,-0.110882
470,51.597085,-0.110501
486,51.588165000000004,-0.070739
479,51.583695,-0.072372
474,51.590581,-0.103119
474,51.590315999999994,-0.10341900000000001
480,51.57775,-0.082726
475,51.59041,-0.092588
486,51.588612,-0.070575
476,51.583335999999996,-0.072387
483,51.582544,-0.073431
480,51.577752000000004,-0.08287
469,51.577147,-0.07337
469,51.577412,-0.07307000000000001
475,51.590595,-0.09286900000000001
468,51.605482,-0.06841599999999999
473,51.591213,-0.070176
468,51.60566,-0.068264
484,51.575582,-0.09869299999999999
477,51.606194,-0.067953
474,51.590593,-0.103841
473,51.590941,-0.07004400000000001
486,51.588791,-0.07056799999999999
485,51.59835,-0.110882
479,51.583875,-0.072364
472,51.588909,-0.061324000000000004
476,51.583154,-0.07225
469,51.576963,-0.073089
472,51.588734,-0.06162
476,51.582976,-0.072402
483,51.582544,-0.073431
479,51.58405,-0.072068
472,51.588914,-0.061612
480,51.57775,-0.082726
475,51.590592,-0.092724
479,51.583873,-0.07222
471,51.598468,-0.068425
468,51.60539,-0.068275
481,51.605409,-0.085893
469,51.577141999999995,-0.07308200000000001
481,51.605319,-0.085897
468,51.60539,-0.068275
476,51.583154,-0.07225
474,51.590321,-0.103708
486,51.588344,-0.07073099999999999
487,51.364656,-0.118217
493,51.338555,-0.116846
488,51.399381,-0.074669
489,51.357801,-0.11691800000000001
488,51.399381,-0.074669
487,51.364658,-0.118361
490,51.411504,-0.123484
492,51.387204,-0.11111199999999999
491,51.385292,-0.12082000000000001
490,51.411506,-0.123628
487,51.364573,-0.11865099999999999
491,51.385112,-0.120827
487,51.364571000000005,-0.11850799999999999
490,51.411504,-0.123484
492,51.387114000000004,-0.111116
492,51.387024,-0.11111900000000001
267,51.422462,-0.10591800000000001
487,51.364481,-0.11851199999999999
489,51.357711,-0.116922
492,51.387114000000004,-0.111116
488,51.399381,-0.074669
493,51.338559000000004,-0.11713299999999999
487,51.364658,-0.118361
487,51.364569,-0.11836400000000001
491,51.385474,-0.120956
488,51.399381,-0.074669
489,51.357890000000005,-0.116914
489,51.357711,-0.116922
489,51.35798,-0.11691099999999999
487,51.364658,-0.118361
491,51.385474,-0.120956
491,51.385476000000004,-0.1211
490,51.411504,-0.123484
489,51.357801,-0.11691800000000001
493,51.338467,-0.116993
488,51.399567,-0.07509199999999999
494,51.393188,-0.11417100000000001
493,51.338741,-0.11726900000000001
495,51.357152,-0.149549
496,51.378724,-0.20084200000000002
495,51.357237,-0.149259
495,51.357239,-0.149402
496,51.378726,-0.200986
496,51.378634000000005,-0.200846
496,51.378724,-0.20084200000000002
496,51.378634000000005,-0.200846
497,51.359831,-0.206179
497,51.359831,-0.206179
495,51.357239,-0.149402
422,51.388946999999995,-0.158472
495,51.357237,-0.149259
495,51.357149,-0.14940599999999998
496,51.378724,-0.20084200000000002
497,51.359831,-0.206179
495,51.357237,-0.149259
497,51.359831,-0.206179
497,51.359741,-0.206183
497,51.359831,-0.206179
496,51.378634000000005,-0.200846
498,54.112981999999995,-3.233389
498,54.11298000000001,-3.233542
498,54.112978000000005,-3.233695
498,54.113071,-3.233392
498,54.11289,-3.23354
499,53.768972999999995,-2.704997
499,53.769,-2.705013
499,53.768893000000006,-2.704981
499,53.768991,-2.705013
499,53.768893000000006,-2.704981
500,53.773704,-2.71371
500,53.773839,-2.7135759999999998
500,53.773658,-2.713877
500,53.773641000000005,-2.713588
500,53.77391899999999,-2.713805
501,53.749428,-2.491604
501,53.749428,-2.491604
501,53.749429000000006,-2.491453
501,53.749428,-2.491756
501,53.749338,-2.491755
501,53.749517000000004,-2.4917569999999998
689,53.492458,-2.951387
649,53.471155,-2.6324080000000003
651,53.471268,-2.634986
651,53.471484,-2.634884
651,53.471456999999994,-2.634928
649,53.471173,-2.6324080000000003
651,53.471258999999996,-2.635001
649,53.471164,-2.6324080000000003
651,53.471168999999996,-2.634954
651,53.471168999999996,-2.634954
651,53.471168999999996,-2.634954
502,53.40469,-2.981242
503,53.4367,-2.93304
502,53.40469,-2.981242
502,53.40469,-2.981242
502,53.40469,-2.981242
502,53.404718,-2.981183
503,53.436765,-2.932756
502,53.40470799999999,-2.9812279999999998
503,53.436638,-2.932888
502,53.40469,-2.981242
503,53.436691,-2.933025
503,53.436522,-2.932841
504,53.397478,-2.897019
505,53.390480000000004,-2.9554869999999998
504,53.397327000000004,-2.89676
504,53.397478,-2.897019
504,53.39722,-2.8966380000000003
505,53.390184999999995,-2.95533
504,53.39744,-2.897304
505,53.390480000000004,-2.9554869999999998
505,53.390480000000004,-2.9554869999999998
505,53.390480000000004,-2.9554869999999998
504,53.397478,-2.897019
505,53.390480000000004,-2.9554869999999998
506,53.50427,-2.522687
506,53.50427,-2.522536
506,53.504181,-2.522535
506,53.50427,-2.522536
506,53.50427,-2.522687
506,53.50427,-2.522536
506,53.50427,-2.522536
507,53.389726,-2.5865419999999997
507,53.390005,-2.5864700000000003
652,53.207212,-2.858094
652,53.20699499999999,-2.858254
507,53.390067,-2.586621
507,53.38974399999999,-2.586422
507,53.389951,-2.586409
508,54.995540000000005,-1.61626
509,54.975828,-1.60648
509,54.975801000000004,-1.606496
512,54.970434999999995,-1.611688
510,54.942581999999994,-1.622009
511,55.000252,-1.485649
508,54.995568000000006,-1.6167129999999998
512,54.970248,-1.6122670000000001
508,54.995226,-1.616481
513,54.965152,-1.603507
513,54.965213,-1.60296
514,54.968755,-1.6232010000000001
512,54.970381,-1.6117190000000001
511,55.00024200000001,-1.485571
508,54.995559,-1.61676
512,54.970203000000005,-1.612221
510,54.942583,-1.622025
514,54.968385999999995,-1.6230790000000002
513,54.96558100000001,-1.603081
513,54.965438,-1.603098
514,54.968405000000004,-1.623329
513,54.965249,-1.603069
512,54.970411,-1.6124690000000002
511,55.00030600000001,-1.485633
510,54.942636,-1.621993
508,54.99546899999999,-1.6165100000000001
508,54.995468,-1.6164479999999999
510,54.942601,-1.622103
508,54.99544100000001,-1.6164479999999999
513,54.965384,-1.603099
511,55.000133999999996,-1.48551
514,54.968485,-1.623156
513,54.965339,-1.603256
512,54.970185,-1.612252
513,54.965313,-1.603271
513,54.965348,-1.6032870000000001
512,54.97022,-1.612049
653,54.974886,-1.6068639999999998
511,55.00024200000001,-1.485571
653,54.97464300000001,-1.606945
510,54.942591,-1.6219620000000001
513,54.965121999999994,-1.602758
512,54.970220999999995,-1.612236
511,55.000206999999996,-1.48565
509,54.97578299999999,-1.606543
512,54.970203000000005,-1.6122049999999999
510,54.942609999999995,-1.6220709999999998
653,54.974877,-1.6068799999999999
509,54.975756999999994,-1.60659
515,53.965036,-1.074065
515,53.964953,-1.073792
515,53.96499,-1.0740049999999999
515,53.9649,-1.073977
515,53.964881999999996,-1.0739459999999998
516,53.643999,-1.7737919999999998
517,53.818959,-1.514564
518,53.689043000000005,-1.314338
516,53.644071,-1.774109
518,53.688846,-1.314387
516,53.644043999999994,-1.774155
516,53.644107,-1.7740939999999998
516,53.64408,-1.7740790000000002
516,53.644133999999994,-1.7740630000000002
516,53.644125,-1.774018
519,53.811622,-1.522789
520,53.796539,-1.533982
520,53.796422,-1.533923
516,53.643963,-1.773913
519,53.811622,-1.522804
520,53.796476,-1.533952
518,53.688979,-1.314142
516,53.644017000000005,-1.7741240000000003
516,53.644062,-1.7740490000000002
673,53.817977,-1.51614
521,53.81583199999999,-1.602709
519,53.811426000000004,-1.5232620000000001
517,53.818977000000004,-1.514564
521,53.815884999999994,-1.60236
517,53.818977000000004,-1.5145030000000002
517,53.81895,-1.514458
519,53.811515,-1.523003
673,53.817761,-1.515945
519,53.811613,-1.5228190000000001
520,53.796386,-1.533923
519,53.81156,-1.5229110000000001
673,53.81770699999999,-1.516006
522,53.385453000000005,-1.470404
523,53.477786,-1.365257
523,53.477714,-1.365304
654,53.406674,-1.333704
523,53.477723,-1.365364
524,53.407348,-1.452156
654,53.406674,-1.333689
654,53.406783,-1.3338379999999999
523,53.477723,-1.365364
523,53.477687,-1.365304
523,53.477759,-1.365348
654,53.406586,-1.334096
654,53.406656000000005,-1.333734
523,53.47775,-1.365348
523,53.477731999999996,-1.365334
523,53.477723,-1.365319
523,53.477741,-1.365318
524,53.40744599999999,-1.45205
524,53.40754499999999,-1.452018
522,53.385606,-1.470433
524,53.407277,-1.452323
522,53.385470999999995,-1.470585
522,53.385479000000004,-1.470299
522,53.385515000000005,-1.470328
524,53.407258999999996,-1.4523979999999999
522,53.385569999999994,-1.4704629999999999
525,53.75181,-0.316606
526,53.766456999999996,-0.288254
525,53.751705,-0.316823
525,53.751828,-0.316606
529,53.750822,-0.357491
525,53.751819,-0.316621
527,53.751394999999995,-0.359941
528,53.743061,-0.359219
528,53.742964,-0.359344
528,53.743124,-0.35988400000000004
529,53.750964,-0.358001
526,53.766358,-0.288274
525,53.75184,-0.316833
525,53.751788,-0.316319
527,53.751366000000004,-0.35979
528,53.743233999999994,-0.359349
529,53.750928,-0.358032
528,53.743179000000005,-0.35932
527,53.751394,-0.35988000000000003
529,53.75105500000001,-0.358058
529,53.751034999999995,-0.35790700000000003
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
674,52.514337,-1.986853
674,52.514337,-1.986853
674,52.514068,-1.9864110000000001
536,52.465790000000005,-1.984806
531,52.472080000000005,-1.9687580000000002
531,52.47217,-1.9686099999999997
674,52.514337,-1.986705
531,52.47217,-1.968316
532,52.467278,-1.9010479999999998
533,52.455688,-1.910051
534,52.435128000000006,-1.958634
535,52.439165,-1.9402419999999998
531,52.47217,-1.968463
535,52.439165,-1.9402419999999998
531,52.47217,-1.968316
531,52.47217,-1.968316
531,52.47226,-1.968316
535,52.439165,-1.9402419999999998
535,52.439344999999996,-1.9402419999999998
534,52.435128000000006,-1.958634
534,52.435038,-1.958781
533,52.455688,-1.910051
535,52.439165,-1.9402419999999998
535,52.439255,-1.9402419999999998
534,52.435128000000006,-1.958634
534,52.435128000000006,-1.958634
535,52.439165,-1.9402419999999998
532,52.467548,-1.9010479999999998
532,52.467279000000005,-1.9016369999999998
535,52.439165,-1.9402419999999998
536,52.465790000000005,-1.9843650000000002
532,52.46736800000001,-1.9010479999999998
535,52.439165,-1.9400950000000001
534,52.435038,-1.9584869999999999
535,52.439165,-1.9402419999999998
537,52.458799,-1.871044
537,52.458709,-1.871044
538,52.457921999999996,-1.8938580000000003
539,52.475843999999995,-1.841695
537,52.458799,-1.871044
538,52.457921999999996,-1.8938580000000003
540,52.472556999999995,-1.874537
541,52.451468000000006,-1.831924
537,52.458888,-1.870602
537,52.458799,-1.871044
537,52.458799,-1.870897
542,52.462513,-1.823639
537,52.458799,-1.871044
541,52.451558,-1.83207
541,52.451468000000006,-1.831924
539,52.475843999999995,-1.841695
540,52.472737,-1.8742419999999997
537,52.458889,-1.871191
537,52.458799,-1.871044
537,52.458799,-1.8714849999999998
541,52.451558,-1.83207
542,52.462514,-1.823934
537,52.458799,-1.871044
538,52.457921999999996,-1.8938580000000003
541,52.451468000000006,-1.831924
543,52.49343199999999,-1.8183599999999998
543,52.49343199999999,-1.8183599999999998
538,52.457921999999996,-1.8938580000000003
542,52.462513,-1.823639
541,52.451558,-1.83207
537,52.458889,-1.8713380000000002
542,52.462334,-1.8236400000000001
532,52.467278,-1.900607
544,52.47255799999999,-1.87542
545,52.499368999999994,-1.895968
546,52.478325,-1.8882139999999998
532,52.46736800000001,-1.9010479999999998
550,52.502902,-1.9326419999999997
547,52.470779,-1.894563
547,52.470689,-1.89471
545,52.499368999999994,-1.895968
548,52.487429000000006,-1.917497
539,52.47575500000001,-1.8419900000000002
544,52.47255799999999,-1.875273
547,52.470689,-1.894563
548,52.487249,-1.917497
532,52.46745799999999,-1.9010479999999998
540,52.47255799999999,-1.874684
548,52.487339,-1.9177919999999997
545,52.499189,-1.895821
546,52.478325,-1.8882139999999998
548,52.487339,-1.9177919999999997
546,52.478415000000005,-1.888361
545,52.499548,-1.895673
547,52.470689,-1.894563
532,52.467278,-1.9010479999999998
545,52.499548,-1.895673
544,52.47291800000001,-1.875566
549,52.482204,-1.9038130000000002
546,52.478325,-1.8882139999999998
544,52.472648,-1.87542
548,52.487339,-1.9177919999999997
550,52.502992000000006,-1.933084
547,52.470779,-1.894563
546,52.478325,-1.8882139999999998
547,52.470689,-1.894563
548,52.487339,-1.9177919999999997
549,52.482204,-1.903518
546,52.478325,-1.8882139999999998
547,52.470689,-1.89471
546,52.478325,-1.8882139999999998
550,52.502992000000006,-1.9327889999999999
545,52.499458,-1.895673
540,52.472556999999995,-1.874537
540,52.472556999999995,-1.8743900000000002
549,52.482204,-1.9036650000000002
655,52.48654200000001,-1.936791
550,52.502992000000006,-1.932937
551,52.509054000000006,-1.8711919999999997
551,52.508964,-1.871486
551,52.509054000000006,-1.8711919999999997
551,52.509054000000006,-1.8711919999999997
553,52.804838000000004,-1.6487
553,52.804711,-1.6483599999999998
552,52.977651,-2.104129
553,52.804577,-1.648495
553,52.804497,-1.648896
552,52.977793999999996,-2.104219
554,53.023665,-2.15578
554,53.023637,-2.15654
553,52.80455,-1.64848
553,52.804641000000004,-1.6488650000000002
554,53.023466000000006,-2.156047
554,53.023447999999995,-2.1560770000000002
553,52.80449599999999,-1.648584
554,53.023637,-2.1564799999999997
555,52.406149,-2.226639
555,52.406149,-2.226639
555,52.406149,-2.226639
555,52.406149,-2.226786
556,52.710737,-2.469635
556,52.710917,-2.469785
557,52.240008,-1.497428
558,52.482804,-1.58829
558,52.482804,-1.588452
558,52.482849,-1.588393
559,52.499385,-1.54272
558,52.482831000000004,-1.588393
558,52.482786,-1.588438
559,52.499385,-1.5427790000000001
559,52.499403,-1.542749
559,52.499385,-1.54272
557,52.240027000000005,-1.497531
557,52.240108,-1.497574
560,52.494329,-1.366447
561,53.19806,-1.324848
562,52.897509,-1.4789290000000002
562,52.89741899999999,-1.4789299999999999
562,52.89751,-1.4790780000000001
562,52.89751,-1.4790780000000001
562,52.89741899999999,-1.478781
562,52.8976,-1.479225
562,52.8976,-1.479077
563,53.063382,-0.8353889999999999
563,53.063265,-0.835377
563,53.06357,-0.835324
563,53.063302,-0.8354799999999999
564,52.964734,-1.152591
564,52.964716,-1.152725
565,52.957243999999996,-1.148599
565,52.957235,-1.1487180000000001
564,52.964681000000006,-1.1528450000000001
565,52.957361999999996,-1.1488200000000002
564,52.964743000000006,-1.152695
565,52.957614,-1.14886
564,52.964932,-1.152736
564,52.964653000000006,-1.152622
564,52.96476,-1.152591
566,53.290392000000004,-0.48950200000000005
566,53.290428000000006,-0.489486
566,53.290366000000006,-0.48957799999999996
566,53.290402,-0.48957700000000004
567,53.211813,-0.570545
567,53.211746,-0.570172
567,53.211675,-0.5702050000000001
567,53.211702,-0.5702189999999999
566,53.290409999999994,-0.489546
566,53.290401,-0.489487
567,53.21178199999999,-0.570156
566,53.290393,-0.48957700000000004
569,52.777228,-1.217227
568,52.624984999999995,-1.152432
568,52.625032,-1.152652
569,52.777182999999994,-1.217228
568,52.624984999999995,-1.152432
569,52.777136999999996,-1.217155
569,52.777003,-1.217231
568,52.62511899999999,-1.152355
568,52.62511899999999,-1.1522809999999999
573,52.212131,0.162874
573,52.212404,0.162741
570,52.197409,0.12191700000000001
571,52.198035,0.12209300000000001
570,52.197404,0.12220999999999999
571,52.197853,0.12223099999999999
572,52.19737,0.12908599999999998
573,52.212219,0.163025
571,52.198032,0.12224000000000002
570,52.197499,0.121922
570,52.197409,0.12191700000000001
573,52.212042,0.16287000000000001
573,52.212311,0.162883
574,52.139358,-0.48029499999999997
574,52.139536,-0.48014300000000004
574,52.139536,-0.48014300000000004
574,52.139536,-0.48014300000000004
574,52.139718,-0.480283
574,52.139448,-0.480292
575,51.885949,-0.52068
656,51.908198999999996,-0.552805
656,51.90829,-0.5529470000000001
575,51.885953,-0.520971
575,51.885954999999996,-0.521116
575,51.885957,-0.521261
575,51.885951,-0.520825
575,51.886039000000004,-0.5206770000000001
575,51.885954999999996,-0.521116
575,51.885953,-0.520971
656,51.90829,-0.5529470000000001
575,51.885954999999996,-0.521116
575,51.885954999999996,-0.521116
576,51.728114,-0.226388
576,51.728112,-0.226244
576,51.728112,-0.226244
576,51.728021999999996,-0.22624699999999998
577,51.931016,-0.211125
577,51.931016,-0.211125
577,51.931108,-0.211267
578,51.743809000000006,-0.265754
578,51.743713,-0.265323
578,51.743805,-0.265464
578,51.743899,-0.26575
578,51.743809000000006,-0.265754
577,51.931016,-0.211125
580,51.690621,-0.045405
579,51.691782,-0.044920999999999996
580,51.690624,-0.045549
579,51.69169,-0.04478
580,51.690713,-0.045545999999999996
579,51.691598,-0.044639
580,51.690713,-0.045545999999999996
579,51.691782,-0.044920999999999996
580,51.690624,-0.045549
581,51.718472,-0.387173
581,51.718382,-0.387177
581,51.718292,-0.38718
581,51.718652,-0.387167
581,51.718472,-0.387173
581,51.71856,-0.38702600000000004
581,51.718654,-0.387312
582,51.548317,0.704978
582,51.54846,0.704986
582,51.548583,0.704734
675,51.579444,0.362774
582,51.548244,0.705017
582,51.548353999999996,0.704937
675,51.579408,0.362772
675,51.579426,0.362773
582,51.548449,0.705101
675,51.579462,0.362775
582,51.548351000000004,0.705066
675,51.579463,0.362703
583,51.749919,-1.243861
583,51.749814,-1.244211
583,51.749893,-1.243978
583,51.749904,-1.24434
583,51.750116999999996,-1.243829
583,51.749839,-1.2440069999999999
583,51.749875,-1.243992
657,51.762783,-1.195959
583,51.749857,-1.2439930000000001
583,51.749859,-1.244253
657,51.763073,-1.196374
583,51.749857,-1.2439639999999998
583,51.749848,-1.2439930000000001
658,51.505994,-0.597775
658,51.505984999999995,-0.597789
658,51.506039,-0.597831
585,51.512344,-0.612308
584,51.52235,-0.615132
585,51.512541999999996,-0.612302
586,51.493206,-0.520134
658,51.506003,-0.597789
658,51.506021000000004,-0.597788
658,51.506012,-0.597817
585,51.512815,-0.612625
584,51.522207,-0.615237
585,51.512544,-0.612518
585,51.512429,-0.6126659999999999
585,51.512562,-0.612518
584,51.522349,-0.615074
585,51.512572,-0.612561
585,51.512685999999995,-0.612355
584,51.522358000000004,-0.615103
585,51.512515,-0.6123029999999999
585,51.512553999999994,-0.612561
585,51.512593,-0.612805
658,51.505984999999995,-0.5978180000000001
586,51.493206,-0.520177
586,51.493190999999996,-0.520393
586,51.493179999999995,-0.520278
658,51.505967,-0.5977899999999999
587,52.061559,-0.829636
587,52.061566,-0.829417
659,50.934307000000004,-1.418973
588,50.795805,-1.0765200000000001
588,50.795788,-1.076563
589,50.833979,-1.071834
589,50.834014,-1.071734
590,50.796483,-1.0988129999999998
589,50.833915999999995,-1.0717780000000001
589,50.834295000000004,-1.071984
589,50.833988,-1.071848
589,50.834035,-1.072003
588,50.795752,-1.0765639999999999
659,50.934002,-1.418962
676,50.836411,-1.0722399999999999
588,50.795876,-1.0763770000000001
676,50.836467999999996,-1.072651
676,50.836393,-1.0722690000000001
590,50.796501,-1.098784
590,50.796482,-1.0986850000000001
676,50.836432,-1.072637
589,50.833934,-1.071749
591,51.403014,-0.342959
592,51.318432,-0.56157
593,51.437026,-0.500656
592,51.318371,-0.561729
594,51.370557,-0.366429
591,51.403023,-0.342944
595,51.420501,-0.42948500000000006
595,51.420503000000004,-0.42964399999999997
592,51.318362,-0.5617300000000001
660,51.237087,-0.577159
660,51.236785,-0.577483
594,51.370557,-0.36644299999999996
594,51.370548,-0.366458
595,51.420412,-0.429575
592,51.318471,-0.561856
660,51.236826,-0.577138
594,51.370557,-0.36647199999999996
591,51.403192,-0.342808
594,51.370566,-0.36644299999999996
591,51.403023,-0.342944
592,51.318496,-0.561639
593,51.437026,-0.500656
595,51.42052,-0.42961400000000005
594,51.370548,-0.366458
593,51.437025,-0.500642
594,51.370557,-0.36647199999999996
596,51.085843,1.155535
597,51.296414,0.513324
598,51.280046,0.15235
598,51.280226,0.152358
596,51.085846999999994,1.155392
596,51.085846999999994,1.155392
596,51.085846999999994,1.155392
597,51.296237,0.513171
598,51.280228,0.15221500000000002
596,51.085840000000005,1.155677
599,50.824749,-0.141559
607,50.840423,-0.121775
600,50.819590000000005,-0.13671
601,50.83554,-0.125721
602,50.827843,0.23892199999999997
603,50.823547999999995,-0.143538
604,50.821182,-0.136703
602,50.827859000000004,0.239008
602,50.827878000000005,0.23892399999999997
606,50.830344000000004,-0.754865
603,50.82352,-0.14344
605,50.834644,-0.12650999999999998
606,50.830033,-0.754405
606,50.83015,-0.754359
678,50.831540000000004,-0.136546
678,50.831423,-0.136508
600,50.819721,-0.13642100000000001
607,50.840565999999995,-0.121755
602,50.827825,0.238921
606,50.829894,-0.754835
606,50.830372,-0.7549359999999999
677,50.822506,-0.13456300000000002
605,50.834609,-0.126554
606,50.829944,-0.75445
602,50.827843,0.23890799999999998
677,50.822485,-0.134408
607,50.84047,-0.12191600000000001
599,50.824778,-0.141657
600,50.819534999999995,-0.136627
601,50.835558,-0.12573399999999998
600,50.819499,-0.136657
606,50.829811,-0.754638
600,50.819601,-0.136283
603,50.823478,-0.143612
603,50.823439,-0.143457
600,50.819497999999996,-0.13658599999999999
605,50.834707,-0.126521
677,50.822416,-0.134027
678,50.831540999999994,-0.13658900000000002
600,50.819585,-0.136383
678,50.831533,-0.136632
600,50.819522,-0.136968
603,50.823462,-0.143215
600,50.819859,-0.136074
678,50.831565000000005,-0.136432
605,50.834532,-0.12678399999999998
604,50.821040999999994,-0.13634000000000002
601,50.835495,-0.125737
601,50.835541,-0.125778
607,50.840703000000005,-0.12186400000000001
602,50.827843,0.23892199999999997
605,50.834674,-0.12667899999999999
600,50.81953,-0.136286
600,50.819736,-0.136292
690,50.279598,-5.162694
690,50.279598,-5.162694
690,50.279721,-5.163151
690,50.279598,-5.162694
608,51.236491,-2.578488
608,51.236554,-2.578518
608,51.236536,-2.578561
609,51.576453,-1.73215
609,51.576426,-1.7320779999999998
609,51.576516,-1.7320919999999997
609,51.576534,-1.732193
0,51.498245000000004,-0.201326
611,51.498501,-0.16558499999999998
19,51.488577,-0.192487
2,51.492657,-0.200537
13,51.489362,-0.1563
4,51.494904999999996,-0.183017
8,51.494377,-0.195427
0,51.498157,-0.201473
10,51.501657,-0.160415
611,51.498588,-0.165437
7,51.482077000000004,-0.17344500000000002
1,51.485758000000004,-0.150108
2,51.492473,-0.200256
19,51.488406,-0.19307
6,51.48342,-0.16734200000000002
3,51.4802,-0.18576199999999998
12,51.484362,-0.17580199999999999
611,51.498588,-0.165437
661,51.501342,-0.1806
19,51.488494,-0.192923
8,51.49447,-0.19556800000000002
11,51.496433,-0.20629499999999998
18,51.500732,-0.193447
1,51.485762,-0.150396
7,51.482075,-0.173301
1,51.485668,-0.150112
15,51.509712,-0.19266
11,51.496518,-0.206004
3,51.480463,-0.185319
3,51.4802,-0.18576199999999998
610,51.508887,-0.197448
4,51.494903,-0.182873
5,51.480719,-0.184445
610,51.508795,-0.19730799999999998
11,51.496608,-0.206
8,51.494377,-0.195427
9,51.495748,-0.173619
18,51.500909,-0.193296
1,51.485486,-0.149975
610,51.509062,-0.197153
11,51.496781,-0.20556100000000002
610,51.508972,-0.197156
13,51.489538,-0.156005
6,51.483328,-0.167202
9,51.496018,-0.17360799999999998
18,51.500735999999996,-0.193735
6,51.483425,-0.16763
10,51.501567,-0.160419
4,51.494904999999996,-0.183017
611,51.49859,-0.165581
6,51.483414,-0.166911
18,51.500646,-0.19373900000000002
0,51.498245000000004,-0.201326
12,51.484362,-0.17580199999999999
6,51.483422999999995,-0.167486
10,51.501751,-0.160699
6,51.483602000000005,-0.167479
611,51.49877,-0.165574
7,51.481987,-0.173449
11,51.496428,-0.20600700000000002
610,51.508884,-0.197304
6,51.48342,-0.16734200000000002
12,51.48427,-0.17566199999999998
6,51.483422999999995,-0.167486
5,51.480719,-0.184445
6,51.483337,-0.167778
16,51.527693,-0.21588000000000002
11,51.496608,-0.206
14,51.522177,-0.20211300000000001
9,51.495658,-0.173623
7,51.482261,-0.173726
8,51.494377,-0.195427
16,51.527601000000004,-0.215739
7,51.482079,-0.17358900000000002
16,51.527879999999996,-0.21630500000000003
3,51.480109999999996,-0.185765
3,51.480202,-0.185906
18,51.500732,-0.193447
611,51.498413,-0.165732
0,51.498245000000004,-0.201326
10,51.501567,-0.160419
610,51.508790000000005,-0.197019
7,51.482077000000004,-0.17344500000000002
16,51.527877000000004,-0.21616100000000002
15,51.510067,-0.192357
2,51.492657,-0.200537
9,51.495478999999996,-0.17363
13,51.489535,-0.155861
17,51.499902,-0.163223
8,51.494195,-0.19529000000000002
